station_name,name,latitude,longitude,category,distance
Summerhill Ave / Maclennan Ave,Dolce Bakery,43.685924,-79.376304,restaurant,38
Summerhill Ave / Maclennan Ave,Ashbury Cleaners,43.685924,-79.376304,bar,24
Summerhill Ave / Maclennan Ave,Rosedale's Finest,43.685924,-79.376304,bar,27
Summerhill Ave / Maclennan Ave,Rosedale 1 Hour Cleaners,43.685924,-79.376304,bar,39
Summerhill Ave / Maclennan Ave,Dolce Bakery,43.685924,-79.376304,bar,38
Summerhill Ave / Maclennan Ave,RBC Royal Bank,43.685924,-79.376304,bank,43
Victoria Park Ave / Danforth Ave,Il Cucina,43.691468,-79.288619,restaurant,36
Victoria Park Ave / Danforth Ave,TD Bank Financial Group,43.691468,-79.288619,bank,16
Victoria Park Ave / Danforth Ave,TD Canada Trust Branch and ATM,43.691468,-79.288619,bank,22
Navy Wharf Crt / Bremner Blvd,Mr. Greek,43.640722,-79.391051,restaurant,25
Navy Wharf Crt / Bremner Blvd,Kibo Sushi,43.640722,-79.391051,restaurant,39
Navy Wharf Crt / Bremner Blvd,Kibo Sushi,43.640722,-79.391051,bar,39
Navy Wharf Crt / Bremner Blvd,Blue Fin Sushi Bar,43.640722,-79.391051,bar,25
420 Wellington St W,Le Select Bistro,43.643834,-79.396649,restaurant,15
420 Wellington St W,Mira Restaurant,43.643834,-79.396649,restaurant,39
420 Wellington St W,Le Select Bistro,43.643834,-79.396649,bar,15
420 Wellington St W,Mira Restaurant,43.643834,-79.396649,bar,39
420 Wellington St W,Hyde Lounge,43.643834,-79.396649,bar,24
420 Wellington St W,Sir Gnarls Bartizan,43.643834,-79.396649,bar,24
420 Wellington St W,Temple Bar,43.643834,-79.396649,bar,23
Dundas St W / Yonge St,JOEY Eaton Centre,43.656094,-79.381484,restaurant,43
Dundas St W / Yonge St,JOEY Eaton Centre,43.656094,-79.381484,bar,43
Dundas St W / Yonge St,T&A for the Holidays,43.656094,-79.381484,bar,38
Dundas St W / Yonge St,Organic Beauty Bar,43.656094,-79.381484,bar,9
Dundas St W / Yonge St,Lewis Leslyn a Barr & Solctr,43.656094,-79.381484,bar,9
Dundas St W / Yonge St,"David Oake, Barrister",43.656094,-79.381484,bar,12
Dundas St W / Yonge St,Schreck Barristers,43.656094,-79.381484,bar,28
Dundas St W / Yonge St,Basman Smith LLP Barristers & Solicitors,43.656094,-79.381484,bar,12
Dundas St W / Yonge St,Pekoe Kombucha Bar,43.656094,-79.381484,bar,43
Dundas St W / Yonge St,Daniel Santoro Barrister,43.656094,-79.381484,bar,28
Dundas St W / Yonge St,Rechtshaffen Breitman Barristersî & Isollicitors,43.656094,-79.381484,bar,28
Dundas St W / Yonge St,Interchange Currency Exchange,43.656094,-79.381484,bank,28
Seaton St / Dundas St E - SMART,Umi's Kitchen,43.658777,-79.369596,restaurant,11
Seaton St / Dundas St E - SMART,Umi's Kitchen,43.658777,-79.369596,bar,11
Wellington St W / Bay St,Petit Four Bakery,43.647259,-79.379878,restaurant,36
Wellington St W / Bay St,Walrus Pub & Beer Hall,43.647259,-79.379878,bar,36
Wellington St W / Bay St,Petit Four Bakery,43.647259,-79.379878,bar,36
Wellington St W / Bay St,Design Exchange Barocco Espresso Bar,43.647259,-79.379878,bar,22
Wellington St W / Bay St,Adesso Restaurant & Bar,43.647259,-79.379878,bar,35
Wellington St W / Bay St,Masquerade Cafe & Bar,43.647259,-79.379878,bar,44
Wellington St W / Bay St,Bayshore Bank & Trust Barbados Corp,43.647259,-79.379878,bar,39
Wellington St W / Bay St,Goldberg Laurence Barr,43.647259,-79.379878,bar,39
Wellington St W / Bay St,Dewar Mathew Barr,43.647259,-79.379878,bar,45
Wellington St W / Bay St,SBI Canada Bank - State Bank of India Canada,43.647259,-79.379878,bank,18
Wellington St W / Bay St,Bnn Investments Ltd,43.647259,-79.379878,bank,43
Wellington St W / Bay St,Canadian Blood Svc,43.647259,-79.379878,bank,39
Wellington St W / Bay St,CIBC Branch & ABM - Toronto Commerce Court,43.647259,-79.379878,bank,48
Wellington St W / Bay St,CIBC,43.647259,-79.379878,bank,48
Wellington St W / Bay St,TD Canada Trust Branch and ATM,43.647259,-79.379878,bank,26
Wellington St W / Bay St,Origin Merchant Partners,43.647259,-79.379878,bank,34
Bay St / Scollard St,Four Seasons Hotel Toronto,43.672152,-79.39018,bar,46
Bay St / Scollard St,Edmund a Conway Barrister,43.672152,-79.39018,bar,45
Bay St / Scollard St,D|Bar,43.672152,-79.39018,bar,32
Queen St E / Hammersmith Ave,Green Basil,43.671349,-79.29451,restaurant,18
Queen St E / Hammersmith Ave,Yumei Sushi,43.671349,-79.29451,restaurant,45
Queen St E / Hammersmith Ave,Mamma's Pizza,43.671349,-79.29451,restaurant,33
Queen St E / Hammersmith Ave,Pizzaiolo,43.671349,-79.29451,restaurant,39
Queen St E / Hammersmith Ave,Castro's Lounge,43.671349,-79.29451,bar,45
Queen St E / Hammersmith Ave,Green Basil,43.671349,-79.29451,bar,18
Queen St E / Hammersmith Ave,Yumei Sushi,43.671349,-79.29451,bar,45
Queen St E / Hammersmith Ave,Paint Nite,43.671349,-79.29451,bar,44
Queen St E / Hammersmith Ave,Mamma's Pizza,43.671349,-79.29451,bar,33
Queen St E / Hammersmith Ave,Bubble Ball Soccer,43.671349,-79.29451,bar,37
Queen St E / Hammersmith Ave,Pizzaiolo,43.671349,-79.29451,bar,39
Queen St E / Hammersmith Ave,Bark & Fitz,43.671349,-79.29451,bar,45
Walnut Ave / Queen St W,Noce,43.645469,-79.411084,restaurant,26
Walnut Ave / Queen St W,The Spice Trader,43.645469,-79.411084,restaurant,33
Walnut Ave / Queen St W,Noce,43.645469,-79.411084,bar,26
Walnut Ave / Queen St W,Type Books,43.645469,-79.411084,bar,33
Walnut Ave / Queen St W,Nadege,43.645469,-79.411084,bar,47
Walnut Ave / Queen St W,Smoque N' Bones,43.645469,-79.411084,bar,46
Walnut Ave / Queen St W,Scotiabank,43.645469,-79.411084,bank,31
Queen St E / Pape Ave - SMART,Samaira kitchen,43.661673,-79.337789,restaurant,31
Queen St E / Pape Ave - SMART,Icy Spicy Fusion Restaurant,43.661673,-79.337789,restaurant,33
Queen St E / Pape Ave - SMART,The Donut Factory,43.661673,-79.337789,restaurant,36
Queen St E / Pape Ave - SMART,HKBC,43.661673,-79.337789,restaurant,42
Queen St E / Pape Ave - SMART,McQueen's Pub,43.661673,-79.337789,restaurant,47
Queen St E / Pape Ave - SMART,Slowhand Sourdough Pizza,43.661673,-79.337789,restaurant,47
Queen St E / Pape Ave - SMART,Avling,43.661673,-79.337789,bar,40
Queen St E / Pape Ave - SMART,McQueen's Pub,43.661673,-79.337789,bar,47
Queen St E / Pape Ave - SMART,Peoples Barber Shop,43.661673,-79.337789,bar,47
Queen St E / Pape Ave - SMART,Scotiabank,43.661673,-79.337789,bank,10
Eastwood Rd / Coxwell Ave,Occasions Restaurant,43.673118,-79.318651,restaurant,39
Eastwood Rd / Coxwell Ave,Occasions Restaurant,43.673118,-79.318651,bar,39
Eastwood Rd / Coxwell Ave,H & H Dry Cleaners,43.673118,-79.318651,bar,21
Eastwood Rd / Coxwell Ave,Coffee Time,43.673118,-79.318651,bar,43
Eastwood Rd / Coxwell Ave,Super Bargain,43.673118,-79.318651,bar,45
Fenwood Ht / Kingston Rd,Vi Pei Bistro - Bluffs,43.72690169821676,-79.22920396582664,restaurant,32
Fenwood Ht / Kingston Rd,Paradise Shawarma,43.72690169821676,-79.22920396582664,restaurant,32
Fenwood Ht / Kingston Rd,Vi Pei Bistro - Bluffs,43.72690169821676,-79.22920396582664,restaurant,37
Fenwood Ht / Kingston Rd,Vi Pei Bistro - Bluffs,43.72690169821676,-79.22920396582664,bar,32
Fenwood Ht / Kingston Rd,Essequibo Bar & Grill,43.72690169821676,-79.22920396582664,bar,43
Plaxton Dr / St Clair Ave E,Masala Burgers,43.70751755961952,-79.30252066313936,restaurant,21
Plaxton Dr / St Clair Ave E,Masala Burgers,43.70751755961952,-79.30252066313936,bar,21
Plaxton Dr / St Clair Ave E,Plaxton Coffee,43.70751755961952,-79.30252066313936,bar,21
Front St W / University Ave (2),Kellys Landing,43.6452972,-79.3827914,restaurant,31
Front St W / University Ave (2),Kellys Landing,43.6452972,-79.3827914,bar,31
Jarvis St / Richmond St E,Mystic Muffin,43.652777,-79.372637,restaurant,37
Jarvis St / Richmond St E,Fahrenheit Coffee,43.652777,-79.372637,bar,45
Jarvis St / Richmond St E,Mystic Muffin,43.652777,-79.372637,bar,37
St Clair Ave W / Symes Rd,CIBC,43.670042134416704,-79.4789424818056,bank,35
St Clair Ave W / Symes Rd,Pioneer Energy,43.670042134416704,-79.4789424818056,bank,22
Niagara St / King St W - SMART,Burro Burrito,43.64281323408372,-79.40751415588915,restaurant,10
Niagara St / King St W - SMART,Koh Samui Thai Kitchen,43.64281323408372,-79.40751415588915,restaurant,44
Niagara St / King St W - SMART,The Foggy Dew,43.64281323408372,-79.40751415588915,bar,18
Niagara St / King St W - SMART,Canadian Corps Association,43.64281323408372,-79.40751415588915,bar,21
Madison Ave / Bloor St W,Master's Buffeteria Inc,43.66701830465472,-79.4027958687172,restaurant,28
Harbord St / Grace St (Bickford Park),Sweetie Pie,43.65995363518053,-79.41787388888551,restaurant,41
Harbord St / Grace St (Bickford Park),Sweetie Pie,43.65995363518053,-79.41787388888551,bar,41
Alvin Ave / St Clair Ave E,Mermaid Fish and Grill House,43.68871,-79.39264,restaurant,34
Alvin Ave / St Clair Ave E,Mermaid Fish and Grill House,43.68871,-79.39264,bar,34
Alvin Ave / St Clair Ave E,Booster Juice,43.68871,-79.39264,bar,62
Alvin Ave / St Clair Ave E,Gonoe Modern Sushi & Bar,43.68871,-79.39264,bar,42
Alvin Ave / St Clair Ave E,Kaizen Sushi,43.68871,-79.39264,bar,42
Alvin Ave / St Clair Ave E,Meridian Credit Union ATM,43.68871,-79.39264,bank,25
Alvin Ave / St Clair Ave E,National Bank Financial,43.68871,-79.39264,bank,38
Yonge St / Davisville Ave,Second Cup Coffee Co,43.6975969,-79.39654,restaurant,20
Yonge St / Davisville Ave,Thai Express,43.6975969,-79.39654,restaurant,38
Yonge St / Davisville Ave,Mr. Sub,43.6975969,-79.39654,restaurant,45
Yonge St / Davisville Ave,Jjs Cafe & Deli,43.6975969,-79.39654,restaurant,50
Yonge St / Davisville Ave,Second Cup Coffee Co,43.6975969,-79.39654,bar,20
Yonge St / Davisville Ave,Thai Express,43.6975969,-79.39654,bar,38
Yonge St / Davisville Ave,Mr. Sub,43.6975969,-79.39654,bar,45
Yonge St / Davisville Ave,Jjs Cafe & Deli,43.6975969,-79.39654,bar,50
Yonge St / Davisville Ave,HomEquity Bank,43.6975969,-79.39654,bank,45
Yonge St / Davisville Ave,CHIP Reverse Mortgage | HomEquity Bank,43.6975969,-79.39654,bank,46
Berry Rd / Bell Manor Dr,Busy Bee Bargains,43.63732,-79.489083,bar,49
Adelaide St W / York St ,Subway,43.6491919790139,-79.38363237427446,restaurant,20
Adelaide St W / York St ,Exchange Tower Food Court,43.6491919790139,-79.38363237427446,restaurant,20
Adelaide St W / York St ,Butter Chicken Roti,43.6491919790139,-79.38363237427446,restaurant,42
Adelaide St W / York St ,McNeil John S QC Barrister & Solictor,43.6491919790139,-79.38363237427446,bar,30
Adelaide St W / York St ,Barnes Communications,43.6491919790139,-79.38363237427446,bar,46
Adelaide St W / York St ,RBC Royal Bank,43.6491919790139,-79.38363237427446,bank,28
Adelaide St W / York St ,People's Trust Co,43.6491919790139,-79.38363237427446,bank,28
Adelaide St W / York St ,Laurentian Bank of Canada,43.6491919790139,-79.38363237427446,bank,47
Wolseley St / Augusta Ave,Saku Sushi,43.6484201,-79.40051919999999,restaurant,39
Wolseley St / Augusta Ave,BarChef,43.6484201,-79.40051919999999,bar,39
Wolseley St / Augusta Ave,Saku Sushi,43.6484201,-79.40051919999999,bar,39
Wolseley St / Augusta Ave,A la Mode,43.6484201,-79.40051919999999,bar,34
Cumberland St / Bay St -  SMART,Paramount Fine Foods,43.6704537,-79.39014,restaurant,22
Cumberland St / Bay St -  SMART,David Rocco Bar Aperitivo,43.6704537,-79.39014,bar,33
Cumberland St / Bay St -  SMART,Paramount Fine Foods,43.6704537,-79.39014,bar,22
Cumberland St / Bay St -  SMART,Brothers,43.6704537,-79.39014,bar,28
Cumberland St / Bay St -  SMART,Matthew Jeffery Barrister and Solicitor,43.6704537,-79.39014,bar,15
Cumberland St / Bay St -  SMART,Barry Brown MSW Family Mediation Inc,43.6704537,-79.39014,bar,38
Overlea Blvd / Thorncliffe Park Dr,RBC Royal Bank,43.707555968595464,-79.34272024477463,bar,36
Overlea Blvd / Thorncliffe Park Dr,"Al-Bargash, Saleh Dds",43.707555968595464,-79.34272024477463,bar,13
Overlea Blvd / Thorncliffe Park Dr,RBC Royal Bank,43.707555968595464,-79.34272024477463,bank,36
Kempford Blvd / Yonge St,Angus Pho House,43.776857235099826,-79.4151161430729,restaurant,49
Kempford Blvd / Yonge St,My Sushi,43.776857235099826,-79.4151161430729,bar,43
Bay St / Albert St,Eggspectation Bell Trinity Square,43.653264,-79.382458,restaurant,40
Bay St / Albert St,Eggspectation Bell Trinity Square,43.653264,-79.382458,bar,40
Bay St / Albert St,The Supermarket,43.653264,-79.382458,bar,38
Bay St / Albert St,CIBC,43.653264,-79.382458,bank,43
Roehampton Ave / Mount Pleasant Rd,Pizzaiola,43.70942,-79.39139,restaurant,44
Uno Dr / The Queensway,No Frills,43.62649329992186,-79.50358167641535,bar,29
Summerhill Subway Station,Sash Restaurant & Wine Bar,43.681944,-79.390556,restaurant,34
Summerhill Subway Station,Sash Restaurant & Wine Bar,43.681944,-79.390556,bar,34
Sheppard Ave W / Chesswood Dr,Kabbalah Bnei Baruch Toronto,43.755583971122874,-79.47446032684479,bar,35
The Queensway / High St,TD Bank Financial Group,43.630874,-79.482407,bank,36
The Queensway / High St,TD Canada Trust Branch and ATM,43.630874,-79.482407,bank,36
Rogers Rd / Watt Ave,Pizza Pizza,43.68233679999999,-79.4680594,restaurant,45
Rogers Rd / Watt Ave,Banaboia Restaurant,43.68233679999999,-79.4680594,restaurant,49
Rogers Rd / Watt Ave,Pizza Pizza,43.68233679999999,-79.4680594,bar,45
Rogers Rd / Watt Ave,Banaboia Restaurant,43.68233679999999,-79.4680594,bar,49
Rogers Rd / Watt Ave,RBC Royal Bank ATM,43.68233679999999,-79.4680594,bank,12
College Park - Gerrard Entrance,Hailed Coffee,43.658938,-79.383518,bar,25
Carlton St / Parliament St,The Pear Tree,43.664524,-79.36793,restaurant,41
Carlton St / Parliament St,The Pear Tree,43.664524,-79.36793,bar,41
Carlton St / Parliament St,Daniel et Daniel Catering & Events,43.664524,-79.36793,bar,48
Carlton St / Parliament St,The Ark,43.664524,-79.36793,bar,40
Carlton St / Parliament St,Maya Bay Thai Snack Bar,43.664524,-79.36793,bar,35
Carlton St / Parliament St,Ljs Khasos Restaurant + Bar,43.664524,-79.36793,bar,41
Carlton St / Parliament St,Paradise Bar and Restaurant,43.664524,-79.36793,bar,41
Carlton St / Parliament St,Parkway Restaurant & Bar,43.664524,-79.36793,bar,41
Carlton St / Parliament St,TD Bank Financial Group,43.664524,-79.36793,bank,30
Carlton St / Parliament St,CIBC,43.664524,-79.36793,bank,49
Carlton St / Parliament St,TD Canada Trust ATM,43.664524,-79.36793,bank,11
Carlton St / Parliament St,TD Canada Trust Branch and ATM,43.664524,-79.36793,bank,17
Hanna Ave / Snooker St,EQ3 Toronto - Hanna,43.639547,-79.420022,bar,47
Hanna Ave / Snooker St,RBC Royal Bank,43.639547,-79.420022,bar,30
Hanna Ave / Snooker St,Barcelona Tavern Toronto,43.639547,-79.420022,bar,26
Hanna Ave / Snooker St,RBC Royal Bank,43.639547,-79.420022,bank,30
Queen St W / John St,Omg Oh My Gyro,43.650077,-79.391291,restaurant,26
Queen St W / John St,Me Va Me Kitchen Express,43.650077,-79.391291,restaurant,45
Queen St W / John St,Much Music Video Awards,43.650077,-79.391291,bar,48
Queen St W / John St,Mad One Barbershop,43.650077,-79.391291,bar,29
Queen St W / John St,Em Beauty Bar,43.650077,-79.391291,bar,33
Queen St W / John St,Beautifully Bare,43.650077,-79.391291,bar,45
Queen St W / John St,President's Choice Financial ATM,43.650077,-79.391291,bank,37
St. Joseph St / Bay St - SMART,Cups Cafe,43.6658804,-79.38761010000002,restaurant,49
St. Joseph St / Bay St - SMART,Green Grotto Bay Inc,43.6658804,-79.38761010000002,restaurant,49
St. Joseph St / Bay St - SMART,5th Elementt,43.6658804,-79.38761010000002,restaurant,106
St. Joseph St / Bay St - SMART,Mullins Irish Pub,43.6658804,-79.38761010000002,bar,26
St. Joseph St / Bay St - SMART,Sage Restaurant & Bar,43.6658804,-79.38761010000002,bar,19
St. Joseph St / Bay St - SMART,Lily Sushi Bar,43.6658804,-79.38761010000002,bar,21
St. Joseph St / Bay St - SMART,Scotiabank,43.6658804,-79.38761010000002,bank,39
Jarvis St / Isabella St,Panago Pizza Inc,43.668991,-79.379385,restaurant,40
Bay St / College St (East Side),The Pancake Palace,43.660439,-79.385525,restaurant,23
Bay St / College St (East Side),Bagel Stop College Park,43.660439,-79.385525,restaurant,29
Bay St / College St (East Side),Pastucci's Canada Inc,43.660439,-79.385525,restaurant,30
Bay St / College St (East Side),Pizzaiolo,43.660439,-79.385525,restaurant,47
Bay St / College St (East Side),Deer Garden Signatures,43.660439,-79.385525,restaurant,47
Bay St / College St (East Side),Neo Coffee Bar Bay X College,43.660439,-79.385525,restaurant,47
Bay St / College St (East Side),Booster Juice,43.660439,-79.385525,bar,29
Bay St / College St (East Side),Joe's Barber Shop,43.660439,-79.385525,bar,46
Bay St / College St (East Side),Neo Coffee Bar Bay X College,43.660439,-79.385525,bar,47
Bay St / College St (East Side),Create Cord Blood Bank,43.660439,-79.385525,bank,41
Bay St / College St (East Side),BMO Bank of Montreal,43.660439,-79.385525,bank,47
Bay St / College St (East Side),Credit-Bail Cibc Limitée,43.660439,-79.385525,bank,30
Bay St / College St (East Side),Meridian Credit Union,43.660439,-79.385525,bank,33
Bay St / College St (East Side),CIBC,43.660439,-79.385525,bank,41
Bay St / College St (East Side),TD Canada Trust ATM,43.660439,-79.385525,bank,26
Richmond St W / York St,Ramen Isshin,43.650745,-79.383633,restaurant,41
Richmond St W / York St,Oxford Residential,43.650745,-79.383633,restaurant,34
Richmond St W / York St,Bistro on Two,43.650745,-79.383633,restaurant,36
Richmond St W / York St,Grandma Loves You,43.650745,-79.383633,restaurant,37
Richmond St W / York St,The Good Son Pizza,43.650745,-79.383633,restaurant,38
Richmond St W / York St,Hibiscus Cafe,43.650745,-79.383633,restaurant,41
Richmond St W / York St,Reyna,43.650745,-79.383633,restaurant,41
Richmond St W / York St,Cherry Street Bar-B-Que,43.650745,-79.383633,restaurant,41
Richmond St W / York St,Short & Sweet Bakeshop,43.650745,-79.383633,restaurant,45
Richmond St W / York St,LosCo Vegan,43.650745,-79.383633,restaurant,45
Richmond St W / York St,Kaufman Allan Barrister & Solicitor,43.650745,-79.383633,bar,26
Richmond St W / York St,Stephen T. Lyon Barrister & Solicitor,43.650745,-79.383633,bar,29
Richmond St W / York St,Cherry Street Bar-B-Que,43.650745,-79.383633,bar,41
Richmond St W / York St,Frank's Barber Shop,43.650745,-79.383633,bar,43
Richmond St W / York St,"Maierovits, Martin Barrister",43.650745,-79.383633,bar,31
Richmond St W / York St,"Basman Smith Llp Barristers & Solicitors Fisher, Kevin W",43.650745,-79.383633,bar,38
Richmond St W / York St,Kerkmann Robert W Barr & Solctr,43.650745,-79.383633,bar,43
Richmond St W / York St,Basman Smith Llp Barristers & Solicitors,43.650745,-79.383633,bar,45
Roncesvalles Ave / Marmaduke St,Cider House,43.650492,-79.450842,restaurant,34
Roncesvalles Ave / Marmaduke St,Reunion Island Coffee Bar,43.650492,-79.450842,bar,31
Roncesvalles Ave / Marmaduke St,Cider House,43.650492,-79.450842,bar,34
Roncesvalles Ave / Marmaduke St,Cafe Tibet Bar and Grill,43.650492,-79.450842,bar,39
Roncesvalles Ave / Marmaduke St,Blush Beauty Bar and Esthetics,43.650492,-79.450842,bar,45
Roncesvalles Ave / Marmaduke St,Gate 403 Bar & Grill,43.650492,-79.450842,bar,49
Roncesvalles Ave / Marmaduke St,TD Bank Financial Group,43.650492,-79.450842,bank,12
Roncesvalles Ave / Marmaduke St,TD Canada Trust Branch and ATM,43.650492,-79.450842,bank,15
Bay St / Bloor St W (West Side),Birroteca,43.669244,-79.3894,bar,32
Bay St / Bloor St W (West Side),Benefit Cosmetics Brow Bar,43.669244,-79.3894,bar,18
Bay St / Bloor St W (West Side),James FH Barnes Appraisals,43.669244,-79.3894,bar,18
Bay St / Bloor St W (West Side),Td Waterhouse,43.669244,-79.3894,bank,25
Bay St / Bloor St W (West Side),TD Bank Financial Group,43.669244,-79.3894,bank,32
Bay St / Bloor St W (West Side),TD Canada Trust ATM,43.669244,-79.3894,bank,28
Bay St / Bloor St W (West Side),TD Canada Trust Branch and ATM,43.669244,-79.3894,bank,31
Queen St W / Spadina Ave,Bqm Diner Inc,43.649147,-79.395504,restaurant,2
Queen St W / Spadina Ave,Buono,43.649147,-79.395504,restaurant,8
Queen St W / Spadina Ave,A&W Restaurant,43.649147,-79.395504,restaurant,36
Queen St W / Spadina Ave,Chick-Fil-A,43.649147,-79.395504,restaurant,42
Queen St W / Spadina Ave,The Rivoli,43.649147,-79.395504,bar,46
Queen St W / Spadina Ave,Horseshoe Tavern,43.649147,-79.395504,bar,29
Queen St W / Spadina Ave,Paint Nite,43.649147,-79.395504,bar,38
Queen St W / Spadina Ave,Empire Barber Shop,43.649147,-79.395504,bar,39
Queen St W / Spadina Ave,Xanders Bar & Grill,43.649147,-79.395504,bar,43
Davenport Rd / Avenue Rd,Joso's,43.674991,-79.396273,restaurant,10
Davenport Rd / Avenue Rd,Be Thai Restaurant,43.674991,-79.396273,restaurant,44
Davenport Rd / Avenue Rd,Joso's,43.674991,-79.396273,bar,10
Davenport Rd / Avenue Rd,Be Nourished,43.674991,-79.396273,bar,16
Davenport Rd / Avenue Rd,Emerald City Beauty Bar,43.674991,-79.396273,bar,33
Davenport Rd / Avenue Rd,TD Canada Trust ATM,43.674991,-79.396273,bank,45
Davenport Rd / Avenue Rd,TD Canada Trust Branch and ATM,43.674991,-79.396273,bank,45
Edward St / Yonge St,Kernels Popcorn,43.656729,-79.382736,restaurant,41
Edward St / Yonge St,Eaton Centre Top Patio,43.656729,-79.382736,restaurant,43
Edward St / Yonge St,St. Louis Bar and Grill,43.656729,-79.382736,bar,35
Queen's Park / Bloor St W,Sam James Coffee Bar,43.668456,-79.393899,restaurant,23
Queen's Park / Bloor St W,Sam James Coffee Bar,43.668456,-79.393899,bar,23
Parkside Dr / Bloor St W - SMART,Lunch Box,43.654501,-79.460053,restaurant,41
Parkside Dr / Bloor St W - SMART,The Mugshot Tavern,43.654501,-79.460053,bar,41
Parkside Dr / Bloor St W - SMART,Lunch Box,43.654501,-79.460053,bar,41
Shaw St / King St W,Kings Market Convenience & Food Mart,43.6412561641921,-79.41502994047545,restaurant,27
Shaw St / King St W,Starbucks,43.6412561641921,-79.41502994047545,bar,26
Shaw St / King St W,Meridian Credit Union ATM,43.6412561641921,-79.41502994047545,bank,15
Glendonwynne Rd / Bloor St W,Souvlaki Hut,43.65182,-79.47421,restaurant,33
Glendonwynne Rd / Bloor St W,Souvlaki Hut,43.65182,-79.47421,bar,33
Glendonwynne Rd / Bloor St W,Nail Story,43.65182,-79.47421,bar,40
Adelaide St W / Yonge St,Bistro 1858,43.65038002325664,-79.3787277120385,restaurant,24
Adelaide St W / Yonge St,Sud Forno,43.65038002325664,-79.3787277120385,restaurant,48
Adelaide St W / Yonge St,Touch,43.65038002325664,-79.3787277120385,restaurant,42
Adelaide St W / Yonge St,Pizzaiolo,43.65038002325664,-79.3787277120385,restaurant,49
Adelaide St W / Yonge St,TD Bank Financial Group,43.65038002325664,-79.3787277120385,bank,20
Adelaide St W / Yonge St,HSBC of Canada,43.65038002325664,-79.3787277120385,bank,38
Adelaide St W / Yonge St,TD Canada Trust ATM,43.65038002325664,-79.3787277120385,bank,26
Adelaide St W / Yonge St,TD Canada Trust Branch and ATM,43.65038002325664,-79.3787277120385,bank,27
Lynn Williams St / East Liberty St,Maurya East Indian Cuisine - Liberty Village,43.638925,-79.4168659,restaurant,35
Lynn Williams St / East Liberty St,Golden Phoebe Tree Inc,43.638925,-79.4168659,restaurant,36
Lynn Williams St / East Liberty St,Lewsi Haus,43.638925,-79.4168659,bar,30
King St E / Berkeley St,Rooster Coffee House,43.651885,-79.3649,bar,38
King St E / Berkeley St,RBC Royal Bank,43.651885,-79.3649,bar,44
King St E / Berkeley St,RBC Royal Bank,43.651885,-79.3649,bank,44
King St W / Charlotte St,Belly Buster Submarines,43.645572,-79.39399,restaurant,30
King St W / Charlotte St,Aroma Espresso Bar,43.645572,-79.39399,restaurant,35
King St W / Charlotte St,Bar Hop,43.645572,-79.39399,bar,26
King St W / Charlotte St,Bulk Barn,43.645572,-79.39399,bar,11
King St W / Charlotte St,Aroma Espresso Bar,43.645572,-79.39399,bar,35
King St W / Charlotte St,BarNet TV,43.645572,-79.39399,bar,35
King St W / Charlotte St,RBC Royal Bank,43.645572,-79.39399,bank,40
Harbord St / Clinton St,Sam James Coffee Bar,43.660414,-79.415646,bar,32
Harbord St / Clinton St,Mi Hermano Barbershop,43.660414,-79.415646,bar,29
Jameson Ave / Queen St W,Tashi Delek Cafe,43.63985,-79.43703,bar,48
High Park - Grenadier Cafe,Grenadier Restaurant parking,43.645599,-79.4657123,restaurant,27
High Park - Grenadier Cafe,Grenadier Restaurant parking,43.645599,-79.4657123,bar,27
111 Bond St (North of Dundas St E)  - SMART,The Hummussiah,43.656927,-79.378497,restaurant,21
111 Bond St (North of Dundas St E)  - SMART,Localista Food Truck,43.656927,-79.378497,restaurant,50
College St / Borden St,The Hogtown Vegan,43.6571,-79.4056,restaurant,11
College St / Borden St,Voodoo Child,43.6571,-79.4056,restaurant,19
College St / Borden St,Cloak & Dagger Irish Pub,43.6571,-79.4056,bar,8
College St / Borden St,Voodoo Child,43.6571,-79.4056,bar,19
College St / Borden St,Montreal Bar & Grill,43.6571,-79.4056,bar,11
College St / Borden St,King's Landing Barber Shoppe,43.6571,-79.4056,bar,14
Coxwell Ave / Plains Rd,Knuckle Sandwich,43.69595,-79.328535,restaurant,35
Coxwell Ave / Plains Rd,Thai to Go,43.69595,-79.328535,restaurant,29
Coxwell Ave / Plains Rd,Knuckle Sandwich,43.69595,-79.328535,bar,35
Coxwell Ave / Plains Rd,Lickadee Split Ice Cream Shoppe,43.69595,-79.328535,bar,40
Coxwell Ave / Plains Rd,Starbucks,43.69595,-79.328535,bar,40
Coxwell Ave / Plains Rd,Thai to Go,43.69595,-79.328535,bar,29
Lower Simcoe St / Bremner Blvd,SOCO Kitchen + Bar,43.64283,-79.38409,restaurant,34
Lower Simcoe St / Bremner Blvd,SOCO Kitchen + Bar,43.64283,-79.38409,bar,34
Lower Simcoe St / Bremner Blvd,Char No. 5,43.64283,-79.38409,bar,31
Lower Simcoe St / Bremner Blvd,Delta Hotels by Marriott Toronto,43.64283,-79.38409,bar,38
Bloor St E / Huntley St - SMART,Las Patronas,43.671535,-79.379173,restaurant,47
Bloor St E / Huntley St - SMART,Kibo Sushi House,43.671535,-79.379173,bar,45
Bloor St E / Huntley St - SMART,Las Patronas,43.671535,-79.379173,bar,47
Bloor St E / Huntley St - SMART,YK Beauty Bar,43.671535,-79.379173,bar,40
Eglinton Ave W / Prospect Cemetery,Brazilian Choice,43.69415,-79.45782580000001,restaurant,10
